timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138833250,274,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5192,274,0,0,5192
1622138833340,241,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,1,0,5193
1622138833340,241,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5193,241,0,0,5193
1622138833380,261,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5194
1622138833380,261,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5194,261,0,0,5194
1622138833199,517,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,2,244,5191
1622138833201,517,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5191,516,0,244,5191
1622138833451,334,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,0,0,5195
1622138833451,334,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5195,334,0,0,5195
1622138833524,328,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,0,0,5196
1622138833524,328,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5196,328,0,0,5196
1622138833582,332,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,2,0,5197
1622138833583,332,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5197,332,0,0,5197
1622138833641,339,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,0,0,5198
1622138833641,339,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5198,339,0,0,5198
1622138833718,328,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,0,0,5199
1622138833718,328,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5199,328,0,0,5199
1622138833786,330,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,1,0,5200
1622138833786,330,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5200,330,0,0,5200
1622138833853,335,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,1,0,5201
1622138833853,335,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5201,335,0,0,5201
1622138833917,332,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,0,0,5202
